VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-01 10:03:33,2016-03-01 10:25:49,1,3.21,-73.991439819335938,40.749778747558594,1,N,-74.00958251953125,40.70989990234375,1,16,0,0.5,4.2,0,0.3,21
2,2016-03-01 10:03:33,2016-03-01 10:49:19,1,12.36,-73.863258361816406,40.769580841064453,1,N,-73.986557006835938,40.758594512939453,1,41.5,0,0.5,14.35,5.54,0.3,62.19
1,2016-03-01 10:03:34,2016-03-01 10:24:58,1,6.00,-73.959060668945313,40.762371063232422,1,N,-74.010261535644531,40.709468841552734,1,22,0,0.5,4.55,0,0.3,27.35
1,2016-03-01 10:03:34,2016-03-01 10:31:05,1,2.60,-73.961090087890625,40.774631500244141,1,N,-73.990180969238281,40.756374359130859,2,17.5,0,0.5,0,0,0.3,18.3
1,2016-03-01 10:03:34,2016-03-01 10:09:27,1,1.00,-73.982002258300781,40.768764495849609,1,N,-73.980926513671875,40.781829833984375,1,6,0,0.5,1,0,0.3,7.8
1,2016-03-01 10:03:34,2016-03-01 10:08:15,1,.50,-73.965965270996094,40.770805358886719,1,N,-73.959327697753906,40.771266937255859,1,5,0,0.5,1,0,0.3,6.8
2,2016-03-01 10:03:34,2016-03-01 10:16:05,2,2.23,-73.990859985351563,40.760726928710937,1,N,-73.972831726074219,40.780433654785156,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-01 10:03:34,2016-03-01 10:18:23,1,2.19,-73.980133056640625,40.789890289306641,1,N,-73.980743408203125,40.765617370605469,1,11,0,0.5,2.36,0,0.3,14.16
2,2016-03-01 10:03:34,2016-03-01 11:02:09,1,17.50,-73.781753540039063,40.644966125488281,2,N,-73.974853515625,40.7557373046875,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2016-03-01 10:03:34,2016-03-01 10:06:58,1,.65,-73.961761474609375,40.776741027832031,1,N,-73.951652526855469,40.772789001464844,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-03-01 10:03:34,2016-03-01 10:38:44,1,9.93,-73.985107421875,40.779106140136719,1,N,-73.870498657226562,40.773677825927734,1,34,0,0.5,8.07,5.54,0.3,48.41
2,2016-03-01 10:03:34,2016-03-01 10:07:31,1,.71,-73.9910888671875,40.750419616699219,1,N,-73.993698120117187,40.742271423339844,1,5,0,0.5,0,0,0.3,5.8
2,2016-03-01 10:03:34,2016-03-01 10:04:59,3,.39,-73.987663269042969,40.744033813476562,1,N,-73.991264343261719,40.739223480224609,1,3.5,0,0.5,0.86,0,0.3,5.16
2,2016-03-01 10:03:34,2016-03-01 10:09:58,5,1.79,-73.992500305175781,40.759971618652344,1,N,-73.985023498535156,40.7789306640625,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2016-03-01 10:03:34,2016-03-01 10:15:20,1,1.78,-73.974967956542969,40.732997894287109,1,N,-73.976287841796875,40.751762390136719,1,10,0,0.5,2.16,0,0.3,12.96
1,2016-03-01 10:03:35,2016-03-01 10:18:51,1,1.70,-73.954246520996094,40.764122009277344,1,N,-73.9788818359375,40.761451721191406,1,11,0,0.5,2.35,0,0.3,14.15
1,2016-03-01 10:03:35,2016-03-01 10:32:51,4,2.70,0,0,1,N,0,0,2,18.5,0,0.5,0,0,0.3,19.3
1,2016-03-01 10:03:35,2016-03-01 10:17:38,1,1.60,-73.9814453125,40.780723571777344,1,N,-73.970344543457031,40.765327453613281,1,11,0,0.5,1.77,0,0.3,13.57
1,2016-03-01 10:03:35,2016-03-01 10:05:54,1,.10,-73.977203369140625,40.761253356933594,1,N,-73.9786376953125,40.762241363525391,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-03-01 10:03:35,2016-03-01 10:18:59,1,1.17,-73.994102478027344,40.751010894775391,1,N,-73.981483459472656,40.758438110351563,1,10.5,0,0.5,2.26,0,0.3,13.56
2,2016-03-01 10:03:35,2016-03-01 10:09:44,5,.65,-73.96124267578125,40.774559020996094,1,N,-73.957595825195313,40.781852722167969,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2016-03-01 10:03:36,2016-03-01 10:08:03,2,.30,-73.953155517578125,40.788360595703125,1,N,-73.950309753417969,40.785579681396484,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-03-01 10:03:36,2016-03-01 10:11:47,1,1.20,-73.997642517089844,40.756610870361328,1,N,-73.986541748046875,40.772068023681641,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2016-03-01 10:03:36,2016-03-01 10:05:49,1,.50,-73.98944091796875,40.757591247558594,1,N,-73.9818115234375,40.758617401123047,2,3.5,0,0.5,0,0,0.3,4.3
1,2016-03-01 10:03:36,2016-03-01 10:19:06,1,1.80,-73.984451293945313,40.724758148193359,1,N,-74.002090454101563,40.740264892578125,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-03-01 10:03:36,2016-03-01 10:21:53,6,1.59,-73.954765319824219,40.780685424804688,1,N,-73.968772888183594,40.7613525390625,1,12.5,0,0.5,1,0,0.3,14.3
2,2016-03-01 10:03:36,2016-03-01 10:57:25,1,8.92,-73.872970581054687,40.774166107177734,1,N,-73.979850769042969,40.752651214599609,1,38,0,0.5,8.87,5.54,0.3,53.21
2,2016-03-01 10:03:36,2016-03-01 10:24:24,1,2.32,-73.980621337890625,40.779960632324219,1,N,-73.978759765625,40.761940002441406,1,14.5,0,0.5,3.06,0,0.3,18.36
2,2016-03-01 10:03:36,2016-03-01 10:11:19,1,.95,-73.978309631347656,40.764251708984375,1,N,-73.971282958984375,40.755611419677734,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-01 10:03:36,2016-03-01 10:17:33,1,.99,-73.981712341308594,40.758529663085937,1,N,-73.976242065429687,40.749988555908203,2,9.5,0,0.5,0,0,0.3,10.3
1,2016-03-01 10:03:37,2016-03-01 10:07:51,2,.50,-73.952606201171875,40.823638916015625,1,Y,-73.947235107421875,40.825546264648438,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-03-01 10:03:37,2016-03-01 10:17:54,1,1.60,-73.980743408203125,40.737953186035156,1,N,-73.993942260742188,40.751495361328125,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-01 10:03:37,2016-03-01 10:23:05,1,6.81,-73.971473693847656,40.757171630859375,1,N,-74.014091491699219,40.714580535888672,1,22.5,0,0.5,4.66,0,0.3,27.96
2,2016-03-01 10:03:37,2016-03-01 10:22:07,2,2.36,-73.982803344726563,40.763626098632812,1,N,-73.956451416015625,40.777320861816406,2,13,0,0.5,0,0,0.3,13.8
2,2016-03-01 10:03:37,2016-03-01 10:21:31,6,2.73,-74.006332397460938,40.716880798339844,1,N,-74.0059814453125,40.750938415527344,2,13.5,0,0.5,0,0,0.3,14.3
2,2016-03-01 10:03:37,2016-03-01 10:14:08,1,1.47,-73.970840454101563,40.788295745849609,1,N,-73.98687744140625,40.775882720947266,1,8.5,0,0.5,0.8,0,0.3,10.1
2,2016-03-01 10:03:37,2016-03-01 10:09:25,1,.82,-73.956001281738281,40.767658233642578,1,N,-73.946281433105469,40.772773742675781,2,6,0,0.5,0,0,0.3,6.8
1,2016-03-01 10:03:38,2016-03-01 10:20:18,1,2.00,-73.973434448242188,40.750602722167969,1,N,-73.987030029296875,40.740325927734375,1,12.5,0,0.5,2.65,0,0.3,15.95
1,2016-03-01 10:03:38,2016-03-01 10:54:22,1,9.60,-73.871238708496094,40.773399353027344,1,N,-73.982681274414063,40.716197967529297,1,35.5,0,0.5,10,0,0.3,46.3
2,2016-03-01 10:03:38,2016-03-01 10:21:54,1,2.48,-73.980621337890625,40.782596588134766,1,N,-73.946304321289062,40.775653839111328,2,13.5,0,0.5,0,0,0.3,14.3
2,2016-03-01 10:03:38,2016-03-01 10:07:20,1,.78,-73.99334716796875,40.747440338134766,1,N,-74.001808166503906,40.740341186523438,2,5,0,0.5,0,0,0.3,5.8
1,2016-03-01 10:03:39,2016-03-01 10:17:04,1,2.10,-73.995079040527344,40.739646911621094,1,N,-74.004425048828125,40.721530914306641,1,11,0,0.5,2.35,0,0.3,14.15
1,2016-03-01 10:03:39,2016-03-01 10:07:52,1,.90,-73.984954833984375,40.778900146484375,1,N,-73.975486755371094,40.786685943603516,1,5,0,0.5,1,0,0.3,6.8
1,2016-03-01 10:03:39,2016-03-01 10:27:27,1,1.20,-73.986083984375,40.761348724365234,1,N,-73.968559265136719,40.762161254882813,1,14.5,0,0.5,4,0,0.3,19.3
2,2016-03-01 10:03:39,2016-03-01 10:14:43,1,.80,-73.967124938964844,40.753185272216797,1,N,-73.980049133300781,40.758914947509766,2,8,0,0.5,0,0,0.3,8.8
2,2016-03-01 10:03:39,2016-03-01 10:09:42,1,1.32,-73.966842651367188,40.793960571289063,1,N,-73.959342956542969,40.809028625488281,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-01 10:03:39,2016-03-01 10:37:16,1,9.64,-73.885337829589844,40.773086547851563,1,N,-73.972991943359375,40.755378723144531,2,30.5,0,0.5,0,5.54,0.3,36.84
2,2016-03-01 10:03:39,2016-03-01 10:13:19,1,1.26,-73.964378356933594,40.773929595947266,1,N,-73.981391906738281,40.771049499511719,2,8,0,0.5,0,0,0.3,8.8
1,2016-03-01 10:03:40,2016-03-01 10:16:25,1,.90,-73.945320129394531,40.778404235839844,1,N,-73.955238342285156,40.779132843017578,1,5.5,0,0.5,1,0,0.3,7.3
1,2016-03-01 10:03:40,2016-03-01 10:04:14,3,.00,-73.978164672851562,40.752056121826172,1,N,-73.9775390625,40.7518310546875,3,2.5,0,0.5,0,0,0.3,3.3
1,2016-03-01 10:03:40,2016-03-01 10:09:23,1,.70,-73.974960327148438,40.762302398681641,1,N,-73.978866577148438,40.754169464111328,1,5.5,0,0.5,1.85,0,0.3,8.15
1,2016-03-01 10:03:40,2016-03-01 10:16:03,1,1.60,-73.998237609863281,40.740345001220703,1,N,-73.982772827148438,40.755424499511719,1,9.5,0,0.5,2.55,0,0.3,12.85
1,2016-03-01 10:03:40,2016-03-01 10:13:24,1,1.60,-73.961723327636719,40.776218414306641,1,N,-73.985237121582031,40.780979156494141,1,8.5,0,0.5,1,0,0.3,10.3
2,2016-03-01 10:03:40,2016-03-01 10:46:52,1,9.57,-73.862770080566406,40.768806457519531,1,N,-73.982536315917969,40.755321502685547,1,35,0,0.5,8.27,5.54,0.3,49.61
1,2016-03-01 10:03:41,2016-03-01 10:08:10,1,.70,-73.956291198730469,40.717090606689453,1,N,-73.966156005859375,40.714504241943359,1,5,0,0.5,1.16,0,0.3,6.96
1,2016-03-01 10:03:41,2016-03-01 10:10:33,1,1.10,-73.995391845703125,40.749546051025391,1,N,-73.993049621582031,40.7427978515625,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-03-01 10:03:41,2016-03-01 10:11:44,1,.90,-73.974258422851562,40.782993316650391,1,N,-73.961189270019531,40.777614593505859,1,7,0,0.5,1.56,0,0.3,9.36
1,2016-03-01 10:03:41,2016-03-01 10:11:42,1,1.10,-74.004409790039063,40.737861633300781,1,N,-73.991523742675781,40.74456787109375,1,7,0,0.5,1.55,0,0.3,9.35
2,2016-03-01 10:03:41,2016-03-01 10:26:39,6,4.42,-73.987960815429688,40.769870758056641,1,N,-74.012901306152344,40.717338562011719,1,18.5,0,0.5,5.79,0,0.3,25.09
2,2016-03-01 10:03:41,2016-03-01 10:06:48,1,.46,-73.944801330566406,40.794292449951172,1,N,-73.944320678710938,40.789623260498047,2,4,0,0.5,0,0,0.3,4.8
2,2016-03-01 10:03:41,2016-03-01 10:19:11,5,2.09,-73.979164123535156,40.78192138671875,1,N,-73.974830627441406,40.760452270507813,1,11.5,0,0.5,2,0,0.3,14.3
2,2016-03-01 10:03:41,2016-03-01 10:11:22,6,.92,-73.99627685546875,40.715999603271484,1,N,-74.006507873535156,40.705551147460938,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-01 10:03:41,2016-03-01 10:09:33,2,1.06,-73.955101013183594,40.785751342773437,1,N,-73.96234130859375,40.773139953613281,2,6,0,0.5,0,0,0.3,6.8
2,2016-03-01 10:03:42,2016-03-01 10:25:32,1,1.99,-73.982223510742188,40.776279449462891,1,N,-73.991798400878906,40.749599456787109,1,14,0,0.5,2.96,0,0.3,17.76
2,2016-03-01 10:03:42,2016-03-01 10:53:40,1,9.46,-73.872955322265625,40.774078369140625,1,N,-73.9852294921875,40.756690979003906,1,37.5,0,0.5,8.77,5.54,0.3,52.61
2,2016-03-01 10:03:42,2016-03-01 10:15:41,1,2.12,-73.939460754394531,40.751873016357422,1,N,-73.956512451171875,40.767162322998047,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-03-01 10:03:43,2016-03-01 10:10:04,1,.44,-73.961509704589844,40.768356323242187,1,N,-73.962921142578125,40.765495300292969,2,5.5,0,0.5,0,0,0.3,6.3
1,2016-03-01 10:03:44,2016-03-01 10:11:28,1,.80,-73.991249084472656,40.750034332275391,1,N,-73.982872009277344,40.75640869140625,1,6.5,0,0.5,1.8,0,0.3,9.1
2,2016-03-01 10:03:44,2016-03-01 10:18:24,1,2.63,-73.991340637207031,40.7493896484375,1,N,-74.002243041992188,40.71649169921875,1,12,0,0.5,2.56,0,0.3,15.36
1,2016-03-01 10:03:45,2016-03-01 10:23:57,1,2.70,-73.962593078613281,40.772495269775391,1,N,-73.992057800292969,40.748645782470703,2,14.5,0,0.5,0,0,0.3,15.3
1,2016-03-01 10:03:45,2016-03-01 10:19:32,1,1.90,-73.944656372070313,40.779445648193359,1,N,-73.964210510253906,40.760540008544922,1,11.5,0,0.5,2.45,0,0.3,14.75
2,2016-03-01 10:03:45,2016-03-01 10:20:36,1,6.17,-73.973373413085937,40.748588562011719,1,N,-74.014198303222656,40.714271545410156,1,20.5,0,0.5,3,0,0.3,24.3
2,2016-03-01 10:03:45,2016-03-01 10:07:56,1,.68,-73.984062194824219,40.754360198974609,1,N,-73.972572326660156,40.749771118164063,1,5,0,0.5,0,0,0.3,5.8
2,2016-03-01 10:03:45,2016-03-01 10:36:18,1,12.45,-74.006881713867188,40.708042144775391,1,N,-73.873283386230469,40.809890747070313,1,38,0,0.5,7.76,0,0.3,46.56
1,2016-03-01 10:03:46,2016-03-01 10:21:24,2,1.70,-73.979995727539063,40.734851837158203,1,N,-73.994575500488281,40.750293731689453,1,12.5,0,0.5,2,0,0.3,15.3
1,2016-03-01 10:03:46,2016-03-01 10:11:14,1,.80,-73.9927978515625,40.742691040039062,1,N,-73.996208190917969,40.750823974609375,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-03-01 10:03:46,2016-03-01 10:34:58,1,4.20,-73.959426879882813,40.782920837402344,1,N,-74.003303527832031,40.747360229492187,1,21,0,0.5,4.36,0,0.3,26.16
2,2016-03-01 10:03:46,2016-03-01 10:17:27,1,1.97,-73.980796813964844,40.782211303710938,1,N,-73.954391479492188,40.7806396484375,1,11,0,0.5,2.36,0,0.3,14.16
2,2016-03-01 10:03:46,2016-03-01 10:16:40,3,1.35,-73.994499206542969,40.750179290771484,1,N,-73.980003356933594,40.760299682617188,1,9.5,0,0.5,2.06,0,0.3,12.36
1,2016-03-01 10:03:47,2016-03-01 10:37:37,1,2.80,-73.981491088867187,40.740886688232422,1,N,-73.973197937011719,40.764087677001953,1,21,0,0.5,2,0,0.3,23.8
1,2016-03-01 10:03:47,2016-03-01 10:14:42,1,1.40,-73.951736450195312,40.769397735595703,1,N,-73.956855773925781,40.780307769775391,1,9,0,0.5,1.95,0,0.3,11.75
2,2016-03-01 10:03:47,2016-03-01 10:16:48,1,1.75,-73.991401672363281,40.749763488769531,1,N,-73.991592407226562,40.731792449951172,1,10,0,0.5,2.16,0,0.3,12.96
1,2016-03-01 10:03:48,2016-03-01 10:09:17,1,.60,-73.991294860839844,40.749950408935547,1,N,-73.984710693359375,40.753913879394531,1,5.5,0,0.5,1.55,0,0.3,7.85
1,2016-03-01 10:03:48,2016-03-01 10:20:12,1,1.60,-73.98626708984375,40.76715087890625,1,N,-73.995986938476562,40.74859619140625,1,11,0,0.5,0.01,0,0.3,11.81
2,2016-03-01 10:03:48,2016-03-01 10:54:27,1,9.95,-73.86279296875,40.768711090087891,1,N,-73.989372253417969,40.757480621337891,1,39,0,0.5,9.07,5.54,0.3,54.41
2,2016-03-01 10:03:48,2016-03-01 11:10:34,1,17.39,-73.776748657226562,40.645538330078125,2,N,-73.979820251464844,40.755779266357422,1,52,0,0.5,8.88,5.54,0.3,67.22
1,2016-03-01 10:03:49,2016-03-01 10:20:41,1,1.70,-73.990432739257813,40.756015777587891,1,N,-73.968971252441406,40.760036468505859,2,11.5,0,0.5,0,0,0.3,12.3
1,2016-03-01 10:03:49,2016-03-01 10:12:17,1,2.20,-74.012893676757813,40.7021484375,1,N,-74.010185241699219,40.732219696044922,1,9,0,0.5,1.5,0,0.3,11.3
2,2016-03-01 10:03:49,2016-03-01 10:24:23,2,3.08,-74.0106201171875,40.719566345214844,1,N,-73.984649658203125,40.754280090332031,1,14.5,0,0.5,2.3,0,0.3,17.6
2,2016-03-01 10:03:49,2016-03-01 10:20:14,3,.96,-73.974159240722656,40.750953674316406,1,N,-73.982749938964844,40.759960174560547,1,10.5,0,0.5,2.26,0,0.3,13.56
1,2016-03-01 10:03:50,2016-03-01 10:06:37,1,.50,-73.988754272460938,40.777679443359375,1,N,-73.982406616210938,40.778720855712891,1,4,0,0.5,1.2,0,0.3,6
2,2016-03-01 10:03:50,2016-03-01 10:07:50,1,.65,-73.980552673339844,40.779918670654297,1,N,-73.981269836425781,40.786983489990234,1,4.5,0,0.5,2,0,0.3,7.3
2,2016-03-01 10:03:50,2016-03-01 10:10:30,1,1.08,-74.002685546875,40.714153289794922,1,N,-73.990493774414063,40.719181060791016,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-01 10:03:50,2016-03-01 10:23:30,1,2.16,-73.982681274414063,40.761287689208984,1,N,-73.993217468261719,40.737091064453125,1,13,0,0.5,2.76,0,0.3,16.56
1,2016-03-01 10:03:51,2016-03-01 10:21:45,1,1.60,-74.008071899414063,40.704902648925781,1,Y,-73.999496459960938,40.720149993896484,1,12,0,0.5,2.56,0,0.3,15.36
1,2016-03-01 10:03:51,2016-03-01 10:35:14,1,14.00,-73.938446044921875,40.748569488525391,1,N,-73.938446044921875,40.748569488525391,3,40,0,0.5,0,0,0.3,40.8
1,2016-03-01 10:03:51,2016-03-01 10:14:31,1,.90,-73.993255615234375,40.757194519042969,1,N,-73.994499206542969,40.765953063964844,1,8.5,0,0.5,1.85,0,0.3,11.15
2,2016-03-01 10:03:51,2016-03-01 10:09:56,1,1.21,-73.952880859375,40.766849517822266,1,N,-73.953720092773438,40.779140472412109,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-03-01 10:03:51,2016-03-01 10:20:18,1,2.09,-73.995079040527344,40.725341796875,1,N,-73.989059448242188,40.750251770019531,2,12,0,0.5,0,0,0.3,12.8
1,2016-03-01 10:03:52,2016-03-01 10:13:02,1,1.30,-74.001495361328125,40.727573394775391,1,N,-74.010704040527344,40.71337890625,1,8,0,0.5,1.75,0,0.3,10.55
1,2016-03-01 10:03:52,2016-03-01 10:27:40,1,3.50,-73.95086669921875,40.779060363769531,1,N,-73.994293212890625,40.766448974609375,1,17,0,0.5,3.55,0,0.3,21.35
1,2016-03-01 10:03:52,2016-03-01 10:17:19,1,1.00,0,0,1,N,-73.975090026855469,40.7591552734375,1,9.5,0,0.5,2.05,0,0.3,12.35
2,2016-03-01 10:03:52,2016-03-01 10:22:55,1,1.65,-73.960113525390625,40.773738861083984,1,N,-73.976539611816406,40.755908966064453,1,13,0,0.5,1,0,0.3,14.8
2,2016-03-01 10:03:52,2016-03-01 10:07:44,4,.36,-73.981033325195313,40.759506225585938,1,N,-73.977958679199219,40.763114929199219,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-01 10:03:52,2016-03-01 10:08:20,1,.73,-73.980911254882812,40.728122711181641,1,N,-73.990333557128906,40.734329223632813,2,5,0,0.5,0,0,0.3,5.8
2,2016-03-01 10:03:52,2016-03-01 10:07:39,1,.56,-74.004783630371094,40.741809844970703,1,N,-74.005470275878906,40.747459411621094,1,4.5,0,0.5,1.32,0,0.3,6.62
1,2016-03-01 10:03:53,2016-03-01 10:29:06,4,4.70,-73.985298156738281,40.755100250244141,1,N,-74.01708984375,40.704853057861328,2,19.5,0,0.5,0,0,0.3,20.3
1,2016-03-01 10:03:53,2016-03-01 10:10:28,1,.80,-73.980682373046875,40.733749389648438,1,N,-73.979988098144531,40.743190765380859,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2016-03-01 10:03:53,2016-03-01 10:15:31,1,.80,-74.008491516113281,40.720954895019531,1,N,-73.999053955078125,40.722873687744141,1,8.5,0,0.5,2,0,0.3,11.3
1,2016-03-01 10:03:53,2016-03-01 10:09:42,1,.70,0,0,1,N,0,0,1,6,0,0.5,1.36,0,0.3,8.16
2,2016-03-01 10:03:53,2016-03-01 10:07:32,2,.43,-73.983345031738281,40.781242370605469,1,N,-73.97894287109375,40.785003662109375,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-01 10:03:53,2016-03-01 10:17:26,5,1.53,-73.986198425292969,40.752151489257813,1,N,-73.980888366699219,40.769580841064453,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-03-01 10:03:53,2016-03-01 10:03:56,1,.00,0,0,5,N,0,0,1,65.25,0,0,13.11,0,0.3,78.66
2,2016-03-01 10:03:53,2016-03-01 10:07:05,5,.68,-73.998886108398438,40.750106811523438,1,N,-74.004615783691406,40.741935729980469,1,4.5,0,0.5,1,0,0.3,6.3
1,2016-03-01 10:03:54,2016-03-01 10:34:22,1,.80,-73.998855590820312,40.760749816894531,1,N,-73.9866943359375,40.755634307861328,2,18,0,0.5,0,0,0.3,18.8
1,2016-03-01 10:03:54,2016-03-01 10:15:10,1,1.70,-73.979995727539063,40.77886962890625,1,N,-73.996269226074219,40.761772155761719,1,9,0,0.5,1.96,0,0.3,11.76
2,2016-03-01 10:03:54,2016-03-01 10:16:53,1,1.12,-73.960861206054688,40.767368316650391,1,N,-73.972679138183594,40.758670806884766,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2016-03-01 10:03:54,2016-03-01 10:35:52,2,4.02,-74.005294799804688,40.718673706054687,1,N,-73.98211669921875,40.767726898193359,1,21,0,0.5,2,0,0.3,23.8
2,2016-03-01 10:03:55,2016-03-01 10:17:28,1,1.54,-73.988273620605469,40.748405456542969,1,N,-73.971359252929688,40.757038116455078,1,10,0,0.5,3.24,0,0.3,14.04
2,2016-03-01 10:03:55,2016-03-01 10:22:06,2,1.34,-73.958648681640625,40.778041839599609,1,N,-73.968070983886719,40.763805389404297,1,12,0,0.5,2.56,0,0.3,15.36
1,2016-03-01 10:03:56,2016-03-01 10:05:20,1,.20,-73.966148376464844,40.770206451416016,1,N,-73.963485717773438,40.771549224853516,1,3,0,0.5,0.57,0,0.3,4.37
2,2016-03-01 10:03:56,2016-03-01 10:23:26,6,1.06,-73.981689453125,40.744880676269531,1,N,-73.975326538085938,40.755989074707031,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2016-03-01 10:03:56,2016-03-01 10:15:42,1,1.17,-73.993431091308594,40.757148742675781,1,N,-73.989212036132812,40.769523620605469,1,9,0,0.5,1.96,0,0.3,11.76
2,2016-03-01 10:03:56,2016-03-01 10:12:30,1,1.24,-74.011062622070312,40.729251861572266,1,N,-74.010276794433594,40.715129852294922,1,8,0,0.5,1.76,0,0.3,10.56
1,2016-03-01 10:03:57,2016-03-01 10:23:57,1,5.10,-73.979766845703125,40.749290466308594,1,N,-74.009361267089844,40.708904266357422,1,19.5,0,0.5,4.05,0,0.3,24.35
1,2016-03-01 10:03:57,2016-03-01 10:13:43,1,.50,-73.98040771484375,40.755245208740234,1,N,-73.98297119140625,40.759891510009766,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2016-03-01 10:03:57,2016-03-01 10:19:06,1,2.15,-73.979393005371094,40.739849090576172,1,N,-73.971046447753906,40.76190185546875,1,12,0,0.5,2,0,0.3,14.8
2,2016-03-01 10:03:57,2016-03-01 10:21:06,2,2.31,-73.982498168945313,40.762161254882813,1,N,-74.003303527832031,40.732669830322266,2,12.5,0,0.5,0,0,0.3,13.3
1,2016-03-01 10:03:58,2016-03-01 10:50:08,1,19.60,-73.974349975585937,40.755466461181641,3,N,-74.177833557128906,40.690170288085938,1,78.5,0,0,10,16.7,0.3,105.5
1,2016-03-01 10:03:58,2016-03-01 10:15:31,2,1.40,-73.973114013671875,40.759525299072266,1,N,-73.962158203125,40.776435852050781,2,9,0,0.5,0,0,0.3,9.8
2,2016-03-01 10:03:58,2016-03-01 10:11:30,6,.73,-73.981826782226563,40.770748138427734,1,N,-73.983108520507812,40.762851715087891,1,6.5,0,0.5,1,0,0.3,8.3
1,2016-03-01 10:03:59,2016-03-01 11:02:41,1,9.50,-73.862770080566406,40.768825531005859,1,N,-73.982254028320312,40.755283355712891,1,42.5,0,0.5,6,5.54,0.3,54.84
1,2016-03-01 10:03:59,2016-03-01 10:14:45,1,1.00,-74.007530212402344,40.733039855957031,1,N,-73.991455078125,40.730613708496094,1,8,0,0.5,1.75,0,0.3,10.55
1,2016-03-01 10:03:59,2016-03-01 10:09:44,2,1.50,-74.010269165039063,40.732105255126953,1,N,-74.005538940429687,40.750068664550781,1,7,0,0.5,1,0,0.3,8.8
1,2016-03-01 10:03:59,2016-03-01 10:15:48,2,1.20,-73.9881591796875,40.741180419921875,1,N,-73.988510131835938,40.754459381103516,1,9,0,0.5,1.95,0,0.3,11.75
1,2016-03-01 10:03:59,2016-03-01 10:21:21,1,2.20,-73.9749755859375,40.741710662841797,1,N,-74.001365661621094,40.740100860595703,1,12,0,0.5,3,0,0.3,15.8
1,2016-03-01 10:03:59,2016-03-01 10:42:46,2,9.20,-73.863456726074219,40.769996643066406,1,N,-73.971916198730469,40.755344390869141,1,31.5,0,0.5,9.45,5.54,0.3,47.29
2,2016-03-01 10:03:59,2016-03-01 10:16:22,2,1.54,-73.998016357421875,40.745861053466797,1,N,-73.983360290527344,40.766338348388672,2,9.5,0,0.5,0,0,0.3,10.3
1,2016-03-01 10:04:00,2016-03-01 10:13:33,1,3.00,-73.951675415039063,40.777511596679688,1,N,-73.972236633300781,40.747196197509766,2,11,0,0.5,0,0,0.3,11.8
1,2016-03-01 10:04:00,2016-03-01 10:10:46,1,1.00,-73.990699768066406,40.750053405761719,1,N,-73.97821044921875,40.752029418945313,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-03-01 10:04:00,2016-03-01 10:18:47,1,2.50,-73.991462707519531,40.7498779296875,1,N,-74.0025634765625,40.718639373779297,1,12,0,0.5,2.55,0,0.3,15.35
1,2016-03-01 10:04:00,2016-03-01 10:12:10,1,1.00,-73.957000732421875,40.766349792480469,1,N,-73.954864501953125,40.779361724853516,2,7,0,0.5,0,0,0.3,7.8
2,2016-03-01 10:04:00,2016-03-01 10:25:56,1,1.14,-73.974517822265625,40.74774169921875,1,N,-73.974220275878906,40.757148742675781,1,13.5,0,0.5,2.86,0,0.3,17.16
2,2016-03-01 10:04:00,2016-03-01 10:13:01,2,.86,-73.980888366699219,40.744808197021484,1,N,-73.990264892578125,40.740192413330078,1,7,0,0.5,1,0,0.3,8.8
